product_key,product_id,product_name,category,sub_category
6783,FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,Furnishings
6784,OFF-LA-10000236,"Avery Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels
6785,OFF-AR-10004215,"Binney & Smith Canvas, Fluorescent",Office Supplies,Art
6786,OFF-PA-10002369,"Eaton Parchment Paper, Multicolor",Office Supplies,Paper
6787,FUR-FU-10001915,"Rubbermaid Stacking Tray, Black",Furniture,Furnishings
6788,FUR-FU-10004640,"Tenex Light Bulb, Durable",Furniture,Furnishings
6789,OFF-AR-10002797,"Sanford Highlighters, Blue",Office Supplies,Art
6790,OFF-BIN-10000327,"Binney & Smith Markers, Water Color",Office Supplies,Art
6791,FUR-ELD-10000335,"Eldon Door Stop, Durable",Furniture,Furnishings
6792,FUR-FU-10000060,"Advantus Light Bulb, Duo Pack",Furniture,Furnishings
6793,OFF-LA-10002034,Avery 478,Office Supplies,Labels
6794,OFF-SAN-10003285,"Sanford Pens, Fluorescent",Office Supplies,Art
6795,OFF-ST-10004296,"Rogers Box, Single Width",Office Supplies,Storage
6796,FUR-FU-10002630,"Tenex Clock, Erganomic",Furniture,Furnishings
6797,OFF-BI-10000081,"Ibico Index Tab, Clear",Office Supplies,Binders
6798,OFF-EN-10000296,"Cameo Business Envelopes, Security-Tint",Office Supplies,Envelopes
6799,TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Technology,Phones
6800,OFF-PA-10001385,"Xerox Memo Slips, 8.5 x 11",Office Supplies,Paper
6801,OFF-SME-10001853,"Smead Folders, Blue",Office Supplies,Storage
6802,FUR-FU-10004797,"Tenex Stacking Tray, Erganomic",Furniture,Furnishings
6803,TEC-AC-10000115,"SanDisk Keyboard, USB",Technology,Accessories
6804,OFF-HOO-10002715,"Hoover Coffee Grinder, White",Office Supplies,Appliances
6805,FUR-CH-10001347,"SAFCO Steel Folding Chair, Black",Furniture,Chairs
6806,OFF-ST-10004317,"Smead Folders, Blue",Office Supplies,Storage
6807,OFF-BI-10001867,"Acco Binder Covers, Recycled",Office Supplies,Binders
6808,OFF-BI-10004250,"Cardinal 3-Hole Punch, Recycled",Office Supplies,Binders
6809,OFF-AME-10004759,"Ames Manila Envelope, with clear poly window",Office Supplies,Envelopes
6810,FUR-FU-10003150,"Eldon Door Stop, Erganomic",Furniture,Furnishings
6811,OFF-PA-10003418,"Enermax Memo Slips, Multicolor",Office Supplies,Paper
6812,OFF-FA-10000838,"Stockwell Push Pins, Assorted Sizes",Office Supplies,Fasteners
6813,OFF-SU-10003485,"Elite Letter Opener, Easy Grip",Office Supplies,Supplies
6814,OFF-LA-10002334,"Novimex Removable Labels, Adjustable",Office Supplies,Labels
6815,OFF-EN-10001162,"GlobeWeis Mailers, Set of 50",Office Supplies,Envelopes
6816,TEC-MA-10000684,"Okidata Calculator, White",Technology,Machines
6817,OFF-AR-10002499,"Binney & Smith Pencil Sharpener, Easy-Erase",Office Supplies,Art
6818,OFF-SU-10002831,"Acme Scissors, High Speed",Office Supplies,Supplies
6819,FUR-FU-10003036,"Eldon Door Stop, Durable",Furniture,Furnishings
6820,OFF-FA-10002084,"Accos Thumb Tacks, 12 Pack",Office Supplies,Fasteners
6821,OFF-EN-10003898,"Ames Peel and Seal, Set of 50",Office Supplies,Envelopes
6822,OFF-PA-10001720,"Xerox Parchment Paper, Multicolor",Office Supplies,Paper
6823,OFF-KLE-10004771,"Kleencut Shears, Serrated",Office Supplies,Supplies
6824,OFF-LA-10004737,"Avery Shipping Labels, 5000 Label Set",Office Supplies,Labels
6825,OFF-EN-10004755,"Cameo Business Envelopes, Set of 50",Office Supplies,Envelopes
6826,OFF-AR-10002952,Stanley Contemporary Battery Pencil Sharpeners,Office Supplies,Art
6827,OFF-ST-10000442,"Rogers Box, Wire Frame",Office Supplies,Storage
6828,OFF-LA-10000692,"Avery Legal Exhibit Labels, Adjustable",Office Supplies,Labels
6829,OFF-FA-10003717,"Stockwell Clamps, Metal",Office Supplies,Fasteners
6830,OFF-BI-10002520,"Cardinal Hole Reinforcements, Recycled",Office Supplies,Binders
6831,FUR-TEN-10000296,"Tenex Door Stop, Durable",Furniture,Furnishings
6832,OFF-PA-10002416,"Xerox Memo Slips, 8.5 x 11",Office Supplies,Paper
6833,OFF-EN-10000315,"Jiffy Business Envelopes, Security-Tint",Office Supplies,Envelopes
6834,OFF-PA-10000036,"Green Bar Note Cards, Multicolor",Office Supplies,Paper
6835,TEC-AC-10002900,"Belkin Mouse, Programmable",Technology,Accessories
6836,OFF-XER-10003329,"Xerox Computer Printout Paper, Multicolor",Office Supplies,Paper
6837,OFF-BI-10002594,"Wilson Jones Binding Machine, Durable",Office Supplies,Binders
6838,OFF-BI-10000121,"Cardinal Index Tab, Clear",Office Supplies,Binders
6839,OFF-BI-10001754,"Ibico Binder Covers, Recycled",Office Supplies,Binders
6840,OFF-XER-10003901,"Xerox Computer Printout Paper, 8.5 x 11",Office Supplies,Paper
6841,FUR-CH-10000604,"Office Star Rocking Chair, Set of Two",Furniture,Chairs
6842,OFF-FA-10004792,"Advantus Staples, Bulk Pack",Office Supplies,Fasteners
6843,FUR-HON-10000344,"Hon Rocking Chair, Red",Furniture,Chairs
6844,OFF-KLE-10001699,"Kleencut Letter Opener, Easy Grip",Office Supplies,Supplies
6845,TEC-PH-10001961,"Cisco Speaker Phone, Full Size",Technology,Phones
6846,OFF-SU-10000484,"Kleencut Ruler, High Speed",Office Supplies,Supplies
6847,OFF-BI-10003132,"Cardinal Binding Machine, Clear",Office Supplies,Binders
6848,FUR-CH-10002793,"Office Star Bag Chairs, Adjustable",Furniture,Chairs
6849,FUR-FU-10001876,"Computer Room Manger, 14""",Furniture,Furnishings
6850,OFF-AR-10001833,"Boston Highlighters, Easy-Erase",Office Supplies,Art
6851,OFF-FA-10000757,"Stockwell Paper Clips, Assorted Sizes",Office Supplies,Fasteners
6852,TEC-AC-10003416,"Memorex Mouse, USB",Technology,Accessories
6853,TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,Technology,Phones
6854,TEC-LOG-10001482,"Logitech Keyboard, Erganomic",Technology,Accessories
6855,OFF-FA-10004659,"Stockwell Thumb Tacks, 12 Pack",Office Supplies,Fasteners
6856,OFF-SU-10002327,"Fiskars Ruler, Easy Grip",Office Supplies,Supplies
6857,TEC-MEM-10000919,"Memorex Keyboard, USB",Technology,Accessories
6858,OFF-PA-10003333,"Eaton Note Cards, 8.5 x 11",Office Supplies,Paper
6859,OFF-KIT-10001040,"KitchenAid Coffee Grinder, Black",Office Supplies,Appliances
6860,OFF-PA-10000876,"Eaton Computer Printout Paper, Multicolor",Office Supplies,Paper
6861,OFF-CAR-10002375,"Cardinal Binder Covers, Durable",Office Supplies,Binders
6862,OFF-PA-10001164,"Green Bar Message Books, Recycled",Office Supplies,Paper
6863,OFF-STI-10002716,"Stiletto Box Cutter, Serrated",Office Supplies,Supplies
6864,OFF-ST-10004342,"Eldon Box, Industrial",Office Supplies,Storage
6865,OFF-GLO-10001127,"GlobeWeis Business Envelopes, Set of 50",Office Supplies,Envelopes
6866,OFF-LA-10003141,"Hon Shipping Labels, Laser Printer Compatible",Office Supplies,Labels
6867,TEC-MA-10003112,"StarTech Phone, Durable",Technology,Machines
6868,TEC-PH-10000193,Jensen SMPS-640 - speaker phone,Technology,Phones
6869,OFF-AP-10000382,"Breville Coffee Grinder, White",Office Supplies,Appliances
6870,OFF-PA-10001569,Xerox 232,Office Supplies,Paper
6871,TEC-SAN-10004215,"SanDisk Keyboard, Bluetooth",Technology,Accessories
6872,FUR-FU-10004064,"Rubbermaid Door Stop, Erganomic",Furniture,Furnishings
6873,OFF-BI-10003638,GBC Durable Plastic Covers,Office Supplies,Binders
6874,OFF-STO-10002449,"Stockwell Rubber Bands, 12 Pack",Office Supplies,Fasteners
6875,OFF-SME-10004247,"Smead Shelving, Single Width",Office Supplies,Storage
6876,OFF-AR-10003962,"Binney & Smith Highlighters, Water Color",Office Supplies,Art
6877,OFF-HON-10003921,"Hon Removable Labels, Laser Printer Compatible",Office Supplies,Labels
6878,TEC-LOG-10001629,"Logitech Mouse, Programmable",Technology,Accessories
6879,TEC-AC-10001942,"Memorex Flash Drive, Programmable",Technology,Accessories
6880,FUR-FU-10000067,"Rubbermaid Photo Frame, Duo Pack",Furniture,Furnishings
6881,TEC-PH-10002658,"Apple Signal Booster, with Caller ID",Technology,Phones
6882,OFF-BI-10002354,"Acco Binder, Clear",Office Supplies,Binders
6883,FUR-FU-10001619,"Advantus Clock, Erganomic",Furniture,Furnishings
6884,OFF-FA-10003626,"Advantus Rubber Bands, Assorted Sizes",Office Supplies,Fasteners
6885,TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,Technology,Accessories
6886,OFF-PA-10003022,Standard Line While You Were Out Hardbound Telephone Message Book,Office Supplies,Paper
6887,OFF-LA-10002465,"Hon Shipping Labels, 5000 Label Set",Office Supplies,Labels
6888,FUR-BO-10003433,Sauder Cornerstone Collection Library,Furniture,Bookcases
6889,OFF-ACC-10000687,"Accos Clamps, 12 Pack",Office Supplies,Fasteners
6890,OFF-EN-10003607,"Cameo Business Envelopes, Recycled",Office Supplies,Envelopes
6891,FUR-FU-10002698,"Deflect-O Clock, Erganomic",Furniture,Furnishings
6892,OFF-PA-10000302,"Eaton Computer Printout Paper, Multicolor",Office Supplies,Paper
6893,OFF-BOS-10000577,"Boston Highlighters, Blue",Office Supplies,Art
6894,OFF-EN-10002372,"GlobeWeis Manila Envelope, Security-Tint",Office Supplies,Envelopes
6895,OFF-SU-10003157,"Elite Letter Opener, Steel",Office Supplies,Supplies
6896,TEC-MA-10003493,Penpower WorldCard Pro Card Scanner,Technology,Machines
6897,OFF-ST-10003344,"Rogers Folders, Blue",Office Supplies,Storage
6898,FUR-FU-10001495,"Eldon Door Stop, Durable",Furniture,Furnishings
6899,OFF-LA-10003283,"Harbour Creations Removable Labels, Adjustable",Office Supplies,Labels
6900,OFF-SU-10000150,"Stiletto Ruler, Steel",Office Supplies,Supplies
6901,OFF-AR-10000461,"Binney & Smith Highlighters, Water Color",Office Supplies,Art
6902,FUR-FU-10004462,"Advantus Stacking Tray, Black",Furniture,Furnishings
6903,OFF-PA-10004573,"Enermax Memo Slips, Premium",Office Supplies,Paper
6904,OFF-SU-10003991,"Fiskars Shears, Steel",Office Supplies,Supplies
6905,FUR-CH-10001282,"Hon Bag Chairs, Adjustable",Furniture,Chairs
6906,OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,Office Supplies,Supplies
6907,OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,Art
6908,OFF-SU-10002599,"Stiletto Letter Opener, Easy Grip",Office Supplies,Supplies
6909,OFF-BIN-10000901,"Binney & Smith Pens, Water Color",Office Supplies,Art
6910,OFF-ST-10002466,"Smead Box, Blue",Office Supplies,Storage
6911,OFF-AR-10000066,"Sanford Pens, Blue",Office Supplies,Art
6912,OFF-AR-10000538,"Boston Model 1800 Electric Pencil Sharpener, Gray",Office Supplies,Art
6913,TEC-ENE-10003090,"Enermax Memory Card, Programmable",Technology,Accessories
6914,OFF-PA-10000915,"Eaton Note Cards, 8.5 x 11",Office Supplies,Paper
6915,OFF-BI-10003724,"Cardinal Index Tab, Economy",Office Supplies,Binders
6916,OFF-BI-10003468,"Wilson Jones Binder Covers, Durable",Office Supplies,Binders
6917,OFF-PA-10002218,"Enermax Note Cards, Multicolor",Office Supplies,Paper
6918,TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,Phones
6919,OFF-BI-10001643,"Acco Binder, Recycled",Office Supplies,Binders
6920,OFF-AR-10004109,"Boston Sketch Pad, Fluorescent",Office Supplies,Art
6921,OFF-EN-10000051,"GlobeWeis Manila Envelope, with clear poly window",Office Supplies,Envelopes
6922,OFF-LA-10003511,"Avery Round Labels, Adjustable",Office Supplies,Labels
6923,OFF-BI-10001293,"Acco 3-Hole Punch, Clear",Office Supplies,Binders
6924,TEC-AC-10003590,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",Technology,Accessories
6925,OFF-PA-10002421,Embossed Ink Jet Note Cards,Office Supplies,Paper
6926,OFF-BI-10002986,"Avery Binder Covers, Recycled",Office Supplies,Binders
6927,OFF-FA-10000700,"OIC Thumb Tacks, 12 Pack",Office Supplies,Fasteners
6928,OFF-PA-10002303,"Eaton Parchment Paper, Multicolor",Office Supplies,Paper
6929,OFF-ST-10004409,"Rogers Box, Industrial",Office Supplies,Storage
6930,OFF-KRA-10002789,"Kraft Peel and Seal, with clear poly window",Office Supplies,Envelopes
6931,FUR-FU-10004289,"Deflect-O Stacking Tray, Black",Furniture,Furnishings
6932,TEC-AC-10004341,"Belkin Mouse, USB",Technology,Accessories
6933,OFF-PA-10003359,"Eaton Cards & Envelopes, 8.5 x 11",Office Supplies,Paper
6934,FUR-ADV-10000108,"Advantus Clock, Erganomic",Furniture,Furnishings
6935,TEC-AC-10003763,"Logitech Mouse, Programmable",Technology,Accessories
6936,OFF-AR-10000293,"BIC Sketch Pad, Water Color",Office Supplies,Art
6937,OFF-SU-10001923,"Kleencut Letter Opener, Easy Grip",Office Supplies,Supplies
6938,OFF-PA-10003774,"Enermax Computer Printout Paper, Recycled",Office Supplies,Paper
6939,FUR-ELD-10003802,"Eldon Photo Frame, Durable",Furniture,Furnishings
6940,OFF-ENE-10003409,"Enermax Memo Slips, Recycled",Office Supplies,Paper
6941,OFF-AR-10003688,"Sanford Canvas, Blue",Office Supplies,Art
6942,OFF-AR-10004138,"Stanley Pens, Easy-Erase",Office Supplies,Art
6943,OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",Office Supplies,Paper
6944,OFF-PA-10004241,"SanDisk Memo Slips, Premium",Office Supplies,Paper
6945,OFF-FA-10001054,"Advantus Thumb Tacks, Metal",Office Supplies,Fasteners
6946,OFF-BI-10000806,"Acco Index Tab, Economy",Office Supplies,Binders
6947,OFF-LA-10002324,"Smead Removable Labels, Adjustable",Office Supplies,Labels
6948,OFF-PA-10000522,"Green Bar Message Books, Multicolor",Office Supplies,Paper
6949,OFF-PA-10003571,"Enermax Cards & Envelopes, Recycled",Office Supplies,Paper
6950,OFF-AR-10001879,"Stanley Pencil Sharpener, Fluorescent",Office Supplies,Art
6951,OFF-EN-10003838,"Cameo Peel and Seal, with clear poly window",Office Supplies,Envelopes
6952,OFF-AR-10002939,"Stanley Highlighters, Water Color",Office Supplies,Art
6953,OFF-EN-10003729,"Kraft Manila Envelope, Recycled",Office Supplies,Envelopes
6954,OFF-BRE-10004211,"Breville Blender, White",Office Supplies,Appliances
6955,OFF-ELI-10000711,"Elite Scissors, Serrated",Office Supplies,Supplies
6956,OFF-LA-10004007,"Harbour Creations Color Coded Labels, Adjustable",Office Supplies,Labels
6957,FUR-RUB-10002021,"Rubbermaid Light Bulb, Durable",Furniture,Furnishings
6958,FUR-FU-10002412,"Tenex Clock, Duo Pack",Furniture,Furnishings
6959,OFF-AR-10001615,Newell 34,Office Supplies,Art
6960,OFF-BI-10003963,Cardinal Holdit Data Disk Pockets,Office Supplies,Binders
6961,FUR-RUB-10001484,"Rubbermaid Clock, Durable",Furniture,Furnishings
6962,OFF-FA-10003815,"Stockwell Clamps, Metal",Office Supplies,Fasteners
6963,OFF-BI-10002278,"Ibico Binder Covers, Economy",Office Supplies,Binders
6964,OFF-FA-10001026,"Stockwell Paper Clips, Assorted Sizes",Office Supplies,Fasteners
6965,OFF-FA-10001925,"Advantus Staples, 12 Pack",Office Supplies,Fasteners
6966,TEC-PH-10000213,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,Phones
6967,OFF-FA-10004754,"Advantus Rubber Bands, 12 Pack",Office Supplies,Fasteners
6968,OFF-FA-10004795,"Advantus Paper Clips, Assorted Sizes",Office Supplies,Fasteners
6969,OFF-EN-10000781,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes
6970,TEC-AC-10004992,Kingston Digital DataTraveler 64GB USB 2.0,Technology,Accessories
6971,OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",Office Supplies,Binders
6972,TEC-PH-10000237,"Motorola Office Telephone, with Caller ID",Technology,Phones
6973,OFF-BI-10001055,"Wilson Jones Hole Reinforcements, Durable",Office Supplies,Binders
6974,FUR-CH-10002743,"Novimex Chairmat, Adjustable",Furniture,Chairs
6975,OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,Office Supplies,Appliances
6976,FUR-FU-10000039,"Tenex Light Bulb, Duo Pack",Furniture,Furnishings
6977,TEC-AC-10002482,"Logitech Mouse, Erganomic",Technology,Accessories
6978,OFF-ST-10004432,"Fellowes Folders, Blue",Office Supplies,Storage
6979,OFF-PA-10002771,"Xerox Computer Printout Paper, Premium",Office Supplies,Paper
6980,OFF-EN-10004684,"GlobeWeis Mailers, with clear poly window",Office Supplies,Envelopes
6981,OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,Office Supplies,Storage
6982,OFF-AR-10000452,"Boston Pencil Sharpener, Fluorescent",Office Supplies,Art
6983,TEC-AC-10003081,"Memorex Mouse, USB",Technology,Accessories
6984,OFF-EN-10004604,"Ames Peel and Seal, Set of 50",Office Supplies,Envelopes
6985,OFF-PA-10004287,"Enermax Message Books, Recycled",Office Supplies,Paper
6986,OFF-BIC-10002440,"BIC Sketch Pad, Blue",Office Supplies,Art
6987,FUR-FU-10000350,"Rubbermaid Light Bulb, Duo Pack",Furniture,Furnishings
6988,OFF-AR-10003978,"Binney & Smith Sketch Pad, Easy-Erase",Office Supplies,Art
6989,OFF-BI-10002628,"Avery 3-Hole Punch, Economy",Office Supplies,Binders
6990,FUR-FU-10002554,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Furniture,Furnishings
6991,OFF-SU-10001722,"Stiletto Box Cutter, Easy Grip",Office Supplies,Supplies
6992,OFF-PA-10003513,"Enermax Message Books, Recycled",Office Supplies,Paper
6993,OFF-ST-10004946,Desktop 3-Pocket Hot File,Office Supplies,Storage
6994,OFF-SU-10001894,"Elite Scissors, Steel",Office Supplies,Supplies
6995,OFF-CAM-10001141,"Cameo Manila Envelope, Security-Tint",Office Supplies,Envelopes
6996,OFF-EN-10000383,"Kraft Business Envelopes, Recycled",Office Supplies,Envelopes
6997,OFF-AR-10004772,"Boston Highlighters, Fluorescent",Office Supplies,Art
6998,TEC-AC-10004814,Logitech Illuminated Ultrathin Keyboard with Backlighting,Technology,Accessories
6999,OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",Office Supplies,Binders
7000,FUR-TEN-10004388,"Tenex Door Stop, Black",Furniture,Furnishings
7001,TEC-APP-10000135,"Apple Office Telephone, with Caller ID",Technology,Phones
7002,FUR-FU-10002800,"Tenex Photo Frame, Erganomic",Furniture,Furnishings
7003,OFF-BI-10002386,"Acco Index Tab, Clear",Office Supplies,Binders
7004,FUR-FU-10001765,"Eldon Clock, Durable",Furniture,Furnishings
7005,FUR-TA-10004584,"Hon Training Table, Rectangular",Furniture,Tables
7006,OFF-AR-10004744,"Binney & Smith Sketch Pad, Easy-Erase",Office Supplies,Art
7007,OFF-ST-10002220,"Fellowes File Cart, Blue",Office Supplies,Storage
7008,TEC-MEM-10000649,"Memorex Numeric Keypad, Bluetooth",Technology,Accessories
7009,OFF-ST-10003012,"Tenex Folders, Industrial",Office Supplies,Storage
7010,OFF-FA-10001953,"Advantus Clamps, Bulk Pack",Office Supplies,Fasteners
7011,TEC-BEL-10002516,"Belkin Mouse, Bluetooth",Technology,Accessories
7012,OFF-FIS-10002703,"Fiskars Letter Opener, Easy Grip",Office Supplies,Supplies
7013,OFF-BIN-10001257,"Binney & Smith Sketch Pad, Easy-Erase",Office Supplies,Art
7014,OFF-EN-10003472,"Cameo Clasp Envelope, Security-Tint",Office Supplies,Envelopes
7015,OFF-LA-10002995,"Avery Removable Labels, Adjustable",Office Supplies,Labels
7016,FUR-FU-10003849,"DAX Metal Frame, Desktop, Stepped-Edge",Furniture,Furnishings
7017,OFF-AVE-10004909,"Avery 3-Hole Punch, Durable",Office Supplies,Binders
7018,OFF-FA-10001029,"OIC Push Pins, Assorted Sizes",Office Supplies,Fasteners
7019,OFF-PA-10003838,"Eaton Note Cards, Premium",Office Supplies,Paper
7020,TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Technology,Phones
7021,OFF-SU-10001682,"Kleencut Letter Opener, High Speed",Office Supplies,Supplies
7022,OFF-EN-10002464,"Cameo Peel and Seal, Security-Tint",Office Supplies,Envelopes
7023,TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,Technology,Accessories
7024,OFF-FA-10001435,"Advantus Rubber Bands, Metal",Office Supplies,Fasteners
7025,OFF-STA-10004327,"Stanley Markers, Blue",Office Supplies,Art
7026,OFF-IBI-10000684,"Ibico Binding Machine, Clear",Office Supplies,Binders
7027,OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,Art
7028,OFF-BIC-10000718,"BIC Pencil Sharpener, Fluorescent",Office Supplies,Art
7029,OFF-LA-10003422,"Smead Color Coded Labels, Alphabetical",Office Supplies,Labels
7030,OFF-FA-10002965,"Accos Clamps, Bulk Pack",Office Supplies,Fasteners
7031,FUR-FU-10001583,"Deflect-O Light Bulb, Black",Furniture,Furnishings
7032,OFF-FA-10000189,"OIC Paper Clips, 12 Pack",Office Supplies,Fasteners
7033,OFF-LA-10000379,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels
7034,OFF-ST-10004972,"Eldon Shelving, Blue",Office Supplies,Storage
7035,TEC-AC-10004451,"SanDisk Mouse, Bluetooth",Technology,Accessories
